,PharmGKB ID,Name,Source,Testing Level,Has Prescribing Info,Has Dosing Info,Has Alternate Drug,Prescribing,Chemicals,Genes,Variants/Haplotypes,type,drugbank_id,name,indication,atc_codes,actions,pubmed_ids,uniprot,EntryName,ProteinID,ProteinFamily,ProteinSuperFamily
450,PA166184220,Annotation of Swissmedic Label for paliperidone and CYP2D6,Swissmedic,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,7520908|7531353,P21728,drd1_human,drd1,G-protein coupled receptor 1 family,G-protein coupled receptor
451,PA166184220,Annotation of Swissmedic Label for paliperidone and CYP2D6,Swissmedic,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],,18996971|19509219|20827463,P34969,5ht7r_human,5ht7r,G-protein coupled receptor 1 family,G-protein coupled receptor
452,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,7524043|7542676|7520908|7531353|11132243|12211096,P28223,5ht2a_human,5ht2a,G-protein coupled receptor 1 family,G-protein coupled receptor
453,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,7524043|7531353|16119512|16513859|11132243|12211096|11752352,P14416,drd2_human,drd2,G-protein coupled receptor 1 family,G-protein coupled receptor
454,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,28449568|22023179,P35367,hrh1_human,hrh1,G-protein coupled receptor 1 family,G-protein coupled receptor
455,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,7524043|8925876|15907153|15992090|7531353|18542932|11132243|7691623,P35348,ada1a_human,ada1a,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA1A sub-subfamily",G-protein coupled receptor
456,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,7524043|8925876|15907153|15992090|7531353|18542932|11132243|7691623,P35368,ada1b_human,ada1b,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA1B sub-subfamily",G-protein coupled receptor
457,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,7520908|7531353,P21917,drd4_human,drd4,G-protein coupled receptor 1 family,G-protein coupled receptor
458,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,11132243,P28221,5ht1d_human,5ht1d,G-protein coupled receptor 1 family,G-protein coupled receptor
459,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,7520908|7531353,P35462,drd3_human,drd3,G-protein coupled receptor 1 family,G-protein coupled receptor
460,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,11132243,P28335,5ht2c_human,5ht2c,G-protein coupled receptor 1 family,G-protein coupled receptor
461,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,11132243,P08913,ada2a_human,ada2a,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA2A sub-subfamily",G-protein coupled receptor
462,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,11132243,P18089,ada2b_human,ada2b,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA2B sub-subfamily",G-protein coupled receptor
463,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],agonist,11132243,P18825,ada2c_human,ada2c,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA2C sub-subfamily",G-protein coupled receptor
464,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,11132243,P08908,5ht1a_human,5ht1a,"G-protein coupled receptor 1 family, 5-hydroxytryptamine receptor subfamily, HTR1A sub-subfamily",G-protein coupled receptor
465,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],antagonist,7520908|7531353,P21728,drd1_human,drd1,G-protein coupled receptor 1 family,G-protein coupled receptor
466,PA166184539,Annotation of FDA Label for paliperidone and CYP2D6,FDA,Informative PGx,,,,,paliperidone,CYP2D6,,small molecule,DB01267,paliperidone,"As an oral extended-release tablet and a once-monthly extended-release suspension for intramuscular injection, paliperidone is indicated for the treatment of adults and adolescents with schizophrenia and in the treatment of schizoaffective disorder in combination with antidepressants or mood stabilizers.[L16168,L37744] Paliperidone is also available in both an every-three-month and twice-yearly extended-release suspension for intramuscular injection for the treatment of schizophrenia.[L4137,L37749]",['N05AX13'],,18996971|19509219|20827463,P34969,5ht7r_human,5ht7r,G-protein coupled receptor 1 family,G-protein coupled receptor
